Position,Track Name,Artist,Streams,Week
51,Red Roses (feat. Landon Cube),Lil Skies,3227692,11
52,Bank Account,21 Savage,3226576,11
53,Let You Down,NF,3192051,11
54,Grandpa's Space Ship,Logic,3168723,11
55,Young Dumb & Broke,Khalid,3150803,11
56,Plain Jane,A$AP Ferg,3136247,11
57,No Limit,G-Eazy,3092274,11
58,Powerglide (feat. Juicy J),Rae Sremmurd,3041346,11
59,MotorSport,Migos,2988494,11
60,X (with 2 Chainz & Saudi),ScHoolboy Q,2984278,11
61,Jocelyn Flores,XXXTENTACION,2942973,11
62,Bartier Cardi (feat. 21 Savage),Cardi B,2900604,11
63,Walk It Talk It,Migos,2780329,11
64,Say Something (feat. Chris Stapleton),Justin Timberlake,2749444,11
65,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2745382,11
66,1-800-273-8255,Logic,2730455,11
67,Perfect,Ed Sheeran,2723931,11
68,New Rules,Dua Lipa,2686019,11
69,Roll In Peace (feat. XXXTENTACION),Kodak Black,2670102,11
70,Location,Khalid,2647846,11
71,Fuck Love (feat. Trippie Redd),XXXTENTACION,2628067,11
72,NBAYOUNGBOAT,Lil Yachty,2617305,11
73,Codeine Dreaming (feat. Lil Wayne),Kodak Black,2591907,11
74,Beautiful,Bazzi,2581501,11
75,Paramedic!,SOB X RBE,2574280,11
76,Him & I (with Halsey),G-Eazy,2570614,11
77,goosebumps,Travis Scott,2540841,11
78,BABY DADDY,Lil Yachty,2533538,11
79,Like I Do,David Guetta,2515842,11
80,I Get the Bag (feat. Migos),Gucci Mane,2513849,11
81,"Top Off (feat. JAY Z, Future & Beyoncé)",DJ Khaled,2490981,11
82,Dura,Daddy Yankee,2470790,11
83,Marry Me,Thomas Rhett,2468367,11
84,BUTTERFLY EFFECT,Travis Scott,2458958,11
85,Thunder,Imagine Dragons,2447982,11
86,Capital Letters,Hailee Steinfeld,2436429,11
87,The Ways (with Swae Lee),Khalid,2388516,11
88,Bodak Yellow,Cardi B,2332932,11
89,Silence,Marshmello,2332925,11
90,Unforgettable,French Montana,2309216,11
91,Wolves,Selena Gomez,2288828,11
92,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,2278808,11
93,BOOM!,Lil Yachty,2277288,11
94,Heaven,Kane Brown,2236481,11
95,BILLY,6ix9ine,2225799,11
96,she ready,Lil Yachty,2219406,11
97,Sorry Not Sorry,Demi Lovato,2199222,11
